"","date_coll","date_dep","rhodo_acer","stream","N_coarse","mean_k_coarse","sd_k_coarse","se_k_coarse","ci_k_coarse","N_fine","mean_k_fine","sd_k_fine","se_k_fine","ci_k_fine","N_shred","mean_k_shred","sd_k_shred","se_k_shred","ci_k_shred","N_shred_new","mean_k_shred_new","sd_k_shred_new","se_k_shred_new","ci_k_shred_new","deployment"
"1",2018-11-02,2018-08-31,"A","CWCR",3,0.0376379110769556,0.0126033261126016,0.00727653372379518,0.0313083976898013,4,0.0155909841548761,0.00183530593352464,0.000917652966762321,0.00292038129360538,3,0.0226333826676693,0.0126291289888034,0.00729143102131613,0.0313724955876457,3,0.0132075849639472,0.00782138327104055,0.0045156777369705,0.019429393141645,1
"2",2018-11-02,2018-08-31,"A","HNCR",4,0.026417976738194,0.00862923104099387,0.00431461552049693,0.0137310322219252,4,0.0127259261422828,0.00164034572342098,0.000820172861710491,0.00261015609344452,4,0.0136920505959112,0.0080757565565217,0.00403787827826085,0.0128503308078366,4,0.00779511264568862,0.00468677908287499,0.00234338954143749,0.00745771138798823,1
"3",2018-11-02,2018-08-31,"A","LCCR",3,0.0235568504509905,0.000502168682392214,0.000289927223957745,0.00124745616159047,3,0.0112374784901992,0.00133551293951441,0.000771058755134874,0.00331759805757829,3,0.0123193719607913,0.000875180548252856,0.000505285725123311,0.00217406900450525,3,0.0069213937763413,0.000584570860572509,0.000337502143711949,0.00145215451993851,1
"4",2018-11-02,2018-08-31,"A","TOWR",4,0.0290894419085337,0.00462047119818354,0.00231023559909177,0.0073522007466645,4,0.0108229253824361,0.00100867927708565,0.000504339638542827,0.00160503381928874,4,0.0182665165260975,0.00395274383936331,0.00197637191968165,0.00628969751365735,4,0.010629863857492,0.00243252744917296,0.00121626372458648,0.00387069399656085,1
"5",2018-11-02,2018-08-31,"A","USHF",3,0.0261175382838399,0.00785853387682565,0.00453712664922108,0.0195216803624901,4,0.0122516602177775,0.00184675443618578,0.000923377218092892,0.00293859841610287,3,0.0142314845419554,0.00599548601779654,0.00346149546629747,0.0148936129170802,3,0.00806213974635456,0.00356266627649423,0.00205690633376674,0.00885015365182044,1
"6",2018-11-02,2018-08-31,"A","WS17",4,0.074937599870665,0.0236983204345438,0.0118491602172719,0.0377093161541717,4,0.0148426810969597,0.000492845032582205,0.000246422516291103,0.000784226426509334,4,0.0600949187737053,0.0235044030036585,0.0117522015018292,0.0374007502484461,4,0.0380764282244729,0.0157590118209189,0.00787950591045944,0.0250761044722028,1
"7",2018-11-02,2018-08-31,"A","WS34",4,0.031841863167446,0.0113873255300859,0.00569366276504293,0.0181197760301423,4,0.0129278814583321,0.00252176011980432,0.00126088005990216,0.00401268308804154,4,0.0189139817091139,0.0108742800787953,0.00543714003939764,0.0173034062296911,4,0.0110205564096306,0.00680103678186654,0.00340051839093327,0.0108219671892749,1
"8",2018-11-02,2018-08-31,"A","WS37",4,0.0411168265265561,0.0135530455029386,0.00677652275146931,0.0215659197930845,4,0.0178329173021101,0.00123496600002062,0.000617483000010308,0.0019651064919583,4,0.0232839092244459,0.0134583969598055,0.00672919847990276,0.0214153128398873,4,0.0134307560217192,0.00826685705372151,0.00413342852686075,0.0131544143434623,1
"9",2018-11-02,2018-08-31,"A","WS55",4,0.0282783200135415,0.00566348686784453,0.00283174343392226,0.0090118714287973,4,0.0109565807531371,0.000952228837092912,0.000476114418546456,0.00151520857219547,4,0.0173217392604045,0.00568280567761098,0.00284140283880549,0.00904261196617918,4,0.0100584835909832,0.00360102109273677,0.00180051054636838,0.00573002813591441,1
"10",2018-11-02,2018-08-31,"R","CWCR",0,NA,NA,NA,NA,1,0.00608563498594966,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1
"11",2018-11-02,2018-08-31,"R","HNCR",4,0.00771196959463596,0.000945551940300521,0.000472775970150261,0.00150458413943162,4,0.00482121735973706,0.000434630677896029,0.000217315338948015,0.000691594397516586,4,0.00289075223489891,0.00113186334128286,0.00056593167064143,0.00180104715427586,4,0.0015695633222765,0.000636084440911485,0.000318042220455742,0.0010121522894136,1
"12",2018-11-02,2018-08-31,"R","LCCR",4,0.00553513690327045,0.000642917771477993,0.000321458885738997,0.00102302564322069,4,0.00406826481211139,0.000675288491231195,0.000337644245615598,0.00107453468195966,4,0.00146687209115906,0.000454900691542625,0.000227450345771312,0.000723848512535415,4,0.000774892311303394,0.000254214490630827,0.000127107245315414,0.000404511983228828,1
"13",2018-11-02,2018-08-31,"R","TOWR",4,0.00512236197269982,0.000710358100693729,0.000355179050346864,0.00113033825649055,4,0.00313252359726628,0.000814176326904824,0.000407088163452412,0.00129553622170386,4,0.00198983837543353,0.000394213609664998,0.000197106804832499,0.000627281822785464,4,0.00108342276060129,0.000239780179829919,0.000119890089914959,0.000381543773689994,1
"14",2018-11-02,2018-08-31,"R","USHF",4,0.0133661507641969,0.00562693632797595,0.00281346816398798,0.00895371136351687,4,0.00527407193496604,0.000719417436234019,0.00035970871811701,0.00114475368094982,4,0.00809207882923087,0.00529318582725799,0.002646592913629,0.00842263983956864,4,0.00472788470378086,0.00334744000712919,0.00167372000356459,0.00532652404142357,1
"15",2018-11-02,2018-08-31,"R","WS09",4,0.00921575609336705,0.0013904652964373,0.00069523264821865,0.00221254057263605,4,0.00562037998853795,0.00119190816071097,0.000595954080355486,0.00189659186114607,4,0.00359537610482912,0.00121581356757518,0.000607906783787592,0.00193463069802173,4,0.00195948975072638,0.000715996611782771,0.000357998305891385,0.00113931038588187,1
"16",2018-11-02,2018-08-31,"R","WS17",4,0.01251529361549,0.0017891781325793,0.00089458906628965,0.0028469816687607,4,0.00543868797266955,0.000840236146515014,0.000420118073257507,0.00133700321002126,4,0.00707660564282046,0.00156369009306116,0.000781845046530582,0.00248817987963562,4,0.00403682080090252,0.000955467906616488,0.000477733953308244,0.0015203626546144,1
"17",2018-11-02,2018-08-31,"R","WS34",3,0.00696288652797181,0.00159096553386314,0.000918544379247299,0.00395217748076442,4,0.00395558492030729,0.000206635282168944,0.000103317641084472,0.000328802845139907,3,0.00299047839907375,0.00136910196986531,0.000790451390849781,0.00340103783457407,3,0.00164413940663345,0.000781124182326172,0.000450982256936542,0.00194042003887658,1
"18",2018-11-02,2018-08-31,"R","WS37",3,0.00820812326489847,0.00104466802870849,0.000603139367588641,0.00259509924637463,4,0.00540172783170913,0.00038439095049318,0.00019219547524659,0.000611651780090757,3,0.00294073052745552,0.000978488505636154,0.000564930602127988,0.002430700197365,3,0.00158397735468482,0.00055248032167377,0.000318974662440322,0.00137243720206977,1
"19",2018-11-02,2018-08-31,"R","WS55",4,0.00680714818050128,0.00038740706148839,0.000193703530744195,0.000616451085737272,4,0.0043633688423176,0.00030675880220054,0.00015337940110027,0.000488121708338182,4,0.00244377933818367,0.000638978801394037,0.000319489400697019,0.00101675786282553,4,0.00131685612897066,0.000362329747166705,0.000181164873583353,0.00057654748258253,1
"20",2018-12-05,2018-09-28,"A","CWCR",4,0.0325968357430878,0.0201738810138737,0.0100869405069368,0.0321011465479177,4,0.0115811273620092,0.00147988580432493,0.000739942902162465,0.00235482855510784,4,0.0210157083810786,0.0202896157327803,0.0101448078663902,0.0322853063122065,4,0.0127224707765326,0.0132643481872644,0.00663217409363222,0.0211065379402782,2
"21",2018-12-05,2018-09-28,"A","HNCR",4,0.0139654307399648,0.00306218310175763,0.00153109155087881,0.00487261664914539,3,0.00876520000268353,0.000479152675857907,0.000276638926389492,0.00119028123178471,3,0.00586319028507616,0.0035687718121671,0.00206043136643102,0.00886532064323585,3,0.00322019386917601,0.00207351061823257,0.00119714191360412,0.00515088592246627,2
"22",2018-12-05,2018-09-28,"A","LCCR",4,0.0153504107044508,0.00518906093631219,0.00259453046815609,0.00825695390232937,4,0.00836197310736425,0.000511614329826152,0.000255807164913076,0.00081409256684272,4,0.00698843759708656,0.00565486945575215,0.00282743472787607,0.00899815920316006,4,0.00395935725622517,0.00331894088375651,0.00165947044187825,0.00528117557648297,2
"23",2018-12-05,2018-09-28,"A","TOWR",4,0.012525065240483,0.000680416030940425,0.000340208015470212,0.00108269374186108,4,0.00932304535357574,0.00125819994997468,0.000629099974987339,0.00200207689105253,4,0.00320201988690728,0.0016738199409936,0.000836909970496801,0.00266342104346264,4,0.00169889038100971,0.000926204607063803,0.000463102303531901,0.00147379821484347,2
"24",2018-12-05,2018-09-28,"A","USHF",0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,2
"25",2018-12-05,2018-09-28,"A","WS09",4,0.0137650945098079,0.00215029557214819,0.00107514778607409,0.00342160009942546,4,0.007926983939361,0.000998922002517556,0.000499461001258778,0.0015895078180893,4,0.00583811057044692,0.00169415198103345,0.000847075990516724,0.00269577385631449,4,0.00319652092927132,0.000973005312843171,0.000486502656421585,0.00154826858143958,2
"26",2018-12-05,2018-09-28,"A","WS17",3,0.039015056245116,0.0114730389020754,0.00662396209853628,0.0285006086050241,4,0.0104862050238062,0.000989345286771153,0.000494672643385577,0.00157426912626735,3,0.0289787005700326,0.011268873520869,0.00650608716073758,0.0279934336821355,3,0.0177553427652312,0.00751327105320304,0.0043377890650614,0.0186639999618638,2
"27",2018-12-05,2018-09-28,"A","WS34",4,0.0119179265531164,0.00200470519508107,0.00100235259754053,0.0031899333206344,4,0.00871417813695271,0.000583453276270828,0.000291726638135414,0.000928404361686885,4,0.00320374841616367,0.0017048231199505,0.000852411559975251,0.00271275401962436,4,0.00169731123645638,0.000938750468411985,0.000469375234205993,0.00149376147989054,2
"28",2018-12-05,2018-09-28,"A","WS37",3,0.0161675230630561,0.00195850796395524,0.00113074510019958,0.00486520349202456,2,0.0107991711866002,0.00214872806047768,0.00151938018248958,0.0193055556707991,2,0.00433673529536801,0.00101466004333789,0.00071747299724326,0.00911635879564976,2,0.00229844692021561,0.000581541065155469,0.00041121163070988,0.00522493916969599,2
"29",2018-12-05,2018-09-28,"A","WS55",4,0.01339837412199,0.00331237626893149,0.00165618813446574,0.00527072980938523,4,0.0106966796786467,0.00168069434680504,0.000840347173402519,0.00267435975715045,4,0.00270169444334337,0.00391214150595263,0.00195607075297631,0.00622509014068299,4,0.00147287985188675,0.0020324643432615,0.00101623217163075,0.00323410431991673,2
"30",2018-12-05,2018-09-28,"R","CWCR",4,0.00505656100365433,0.000775138181012968,0.000387569090506484,0.00123341782012453,4,0.00320813552124042,0.000268180560622723,0.000134090280311361,0.000426735117151349,4,0.00184842548241391,0.000945992221894638,0.000472996110947319,0.00150528472569786,4,0.00100473701915437,0.000546414418623844,0.000273207209311922,0.000869467273851599,2
"31",2018-12-05,2018-09-28,"R","HNCR",4,0.00343171359617589,0.000741720305348182,0.000370860152674091,0.00118024252265461,4,0.0032872896327468,0.000532123605965434,0.000266061802982717,0.000846727401879469,4,0.000144423963429096,0.000597682109430329,0.000298841054715164,0.000951045610445361,4,7.88684405721482e-05,0.000302486051040347,0.000151243025520174,0.000481322807766606,2
"32",2018-12-05,2018-09-28,"R","LCCR",3,0.00665613831653436,0.00341638520072091,0.00197245091529167,0.00848677131497653,4,0.00277881732360661,0.000515640153125775,0.000257820076562887,0.000820498550085524,3,0.00379294814061148,0.00284542751200489,0.00164280834001559,0.00706843378862327,3,0.00218536804612703,0.00171193240579478,0.000988384635320058,0.00425267584920227,2
"33",2018-12-05,2018-09-28,"R","TOWR",4,0.00348757439595737,0.000680957592006994,0.000340478796003497,0.00108355548636877,4,0.00308561581162623,0.00105146706459918,0.00052573353229959,0.00167311873743058,4,0.000401958584331142,0.000485429187056697,0.000242714593528348,0.000772426161412729,4,0.000210466314267995,0.000252637295530886,0.000126318647765443,0.000402002313869568,2
"34",2018-12-05,2018-09-28,"R","USHF",4,0.00890170147716348,0.00394560817210265,0.00197280408605133,0.00627834307470264,4,0.00330441580385672,0.000432912695801405,0.000216456347900703,0.000688860704631796,4,0.00559728567330674,0.00376676638133207,0.00188338319066603,0.00599376587656856,4,0.00330349292646668,0.00238819363495045,0.00119409681747522,0.00380014900492506,2
"35",2018-12-05,2018-09-28,"R","WS09",3,0.00346687132414252,0.000284833017412622,0.000164448419277271,0.000707564440106334,3,0.00337603888952347,0.000372034957635508,0.000214794482938811,0.000924186068351801,2,1.2022166681764e-05,0.000588843353583855,0.000416375128375772,0.00529054762819358,2,1.00702167691795e-05,0.000294732948668699,0.000208407666642744,0.00264807048095114,2
"36",2018-12-05,2018-09-28,"R","WS17",4,0.00681517059179484,0.000772892848065405,0.000386446424032702,0.00122984499435297,4,0.00393611370426018,0.000183564644652757,9.17823223263785e-05,0.000292092312577942,4,0.00287905688753465,0.00085006690069778,0.00042503345034889,0.00135264613368481,4,0.00157692656010264,0.00048903250651682,0.00024451625325841,0.000778159846764043,2
"37",2018-12-05,2018-09-28,"R","WS34",4,0.00237588224910666,0.00037178633321587,0.000185893166607935,0.000591595021248911,4,0.00268821108585798,0.000135854082983493,6.79270414917464e-05,0.000216174162224262,4,-0.000312328836751315,0.000335896896935091,0.000167948448467546,0.000534486919303672,4,-0.00014980128101587,0.000162384752622641,8.11923763113207e-05,0.000258390378009167,2
"38",2018-12-05,2018-09-28,"R","WS37",4,0.00460442631998261,0.000682153074146165,0.000341076537073082,0.00108545776522719,4,0.00329253122046104,0.000367200538526473,0.000183600269263237,0.000584297998565881,4,0.00131189509952157,0.00059400098021253,0.000297000490106265,0.000945188112406133,4,0.00069662549471503,0.000332120182953558,0.000166060091476779,0.000528477324575349,2
"39",2018-12-05,2018-09-28,"R","WS55",4,0.00359076948205518,0.00072517605818471,0.000362588029092355,0.00115391693352507,4,0.00262532965602915,0.000273164673498775,0.000136582336749388,0.000434665952955104,4,0.000965439826026031,0.000886596767966739,0.000443298383983369,0.00141077330424611,4,0.00052074881526713,0.000498991403207246,0.000249495701603623,0.000794006673752617,2
"40",2019-01-07,2018-11-02,"A","CWCR",4,0.022689144307532,0.00498955650916177,0.00249477825458089,0.00793949783879308,4,0.00978739277620707,0.00168948004865702,0.000844740024328509,0.00268833976934953,4,0.0129017515313249,0.00358114867073086,0.00179057433536543,0.00569840667791954,4,0.00735492163492433,0.00212404220352707,0.00106202110176353,0.00337982513144069,3
"41",2019-01-07,2018-11-02,"A","HNCR",4,0.0151495872316113,0.00462229974735007,0.00231114987367503,0.00735511037643402,4,0.00859104835555283,0.00077931897234485,0.000389659486172425,0.00124007039208818,4,0.00655853887605849,0.00454854846900762,0.00227427423450381,0.00723775563479858,4,0.0036488341072245,0.00267454265513468,0.00133727132756734,0.00425579419557852,3
"42",2019-01-07,2018-11-02,"A","LCCR",4,0.0118351838244122,0.00628391397231117,0.00314195698615559,0.00999910940195118,4,0.00753132512051278,0.0005289096249902,0.0002644548124951,0.000841613240939528,4,0.00430385870389946,0.00649593156251419,0.0032479657812571,0.0103364767002496,4,0.00256782756942941,0.00340595876333988,0.00170297938166994,0.00541964044116983,3
"43",2019-01-07,2018-11-02,"A","TOWR",4,0.0139751494095056,0.00593067773767381,0.00296533886883691,0.00943703172704418,4,0.00787852750486829,0.000755492256129094,0.000377746128064547,0.00120215676959424,4,0.00609662190463733,0.00525301429918062,0.00262650714959031,0.00835871797401492,4,0.00340628975330167,0.00308500301551176,0.00154250150775588,0.00490892822425225,3
"44",2019-01-07,2018-11-02,"A","USHF",3,0.0373896721333994,0.0222499622678228,0.0128460217047865,0.0552719703545205,4,0.0102027023293933,0.0012581718532574,0.000629085926628702,0.00200203218290549,3,0.0275051478341482,0.0211359708129763,0.0122028584384559,0.0525046621709687,3,0.016960553976992,0.0139713656368361,0.00806637171137402,0.0347067962631173,3
"45",2019-01-07,2018-11-02,"A","WS09",4,0.0205113649727878,0.00185099218134548,0.000925496090672741,0.00294534161431598,4,0.00887766731442585,0.0025762679812544,0.0012881339906272,0.0040994172591819,4,0.0116336976583619,0.004200274967123,0.0021001374835615,0.00668357477514813,4,0.00673762594287246,0.0027429498960008,0.0013714749480004,0.00436464538105304,3
"46",2019-01-07,2018-11-02,"A","WS17",4,0.0329285832004418,0.0124486756209304,0.00622433781046522,0.0198086208677527,4,0.010870199305032,0.000455827084212135,0.000227913542106068,0.000725322609999578,4,0.0220583838954098,0.012005419813282,0.00600270990664101,0.0191033019640796,4,0.0131840517359326,0.00756189445601189,0.00378094722800594,0.0120326615362402,3
"47",2019-01-07,2018-11-02,"A","WS34",4,0.0139831027693281,0.00228126809242564,0.00114063404621282,0.00363000660605079,4,0.00915124086776998,0.000498877964192045,0.000249438982096023,0.000793826166965216,4,0.00483186190155814,0.00259485117309898,0.00129742558654949,0.00412898726429498,4,0.00261483116848245,0.00146176153535571,0.000730880767677854,0.00232598879869931,3
"48",2019-01-07,2018-11-02,"A","WS37",4,0.015758678910216,0.00103704815909999,0.000518524079549996,0.00165017504116452,4,0.00746487006467397,0.000990185629167801,0.000495092814583901,0.00157560629854505,4,0.00829380884554205,0.00134897295105809,0.000674486475529043,0.00214651699201123,4,0.00467195160552246,0.000857094866360927,0.000428547433180464,0.00136382919536398,3
"49",2019-01-07,2018-11-02,"A","WS55",4,0.0107449135658624,0.00126151479169096,0.000630757395845479,0.00200735154393882,4,0.00833164028228884,0.00116778930677162,0.000583894653385809,0.00185821338234258,4,0.00241327328357354,0.00230719225194625,0.00115359612597312,0.00367125772889276,4,0.00129421462285744,0.0012437539067174,0.0006218769533587,0.00197909001255748,3
"50",2019-01-07,2018-11-02,"R","CWCR",1,0.014310081264179,NA,NA,NA,2,0.00728186645916544,0.00422035058661383,0.00298423851877926,0.037918345601188,1,0.0100124533237928,NA,NA,NA,1,0.00598649273920183,NA,NA,NA,3
"51",2019-01-07,2018-11-02,"R","HNCR",4,0.00285341724655784,0.000456688159261336,0.000228344079630668,0.000726692772554028,4,0.00268011253257505,0.000316047105624234,0.000158023552812117,0.000502901471794726,4,0.000173304713982786,0.000266402200382594,0.000133201100191297,0.000423905349163517,4,8.91211240653994e-05,0.000136234125893287,6.81170629466433e-05,0.000216778895301323,3
"52",2019-01-07,2018-11-02,"R","LCCR",4,0.00408488682775284,0.00230752304753173,0.00115376152376586,0.00367178409848718,4,0.00302453743026251,0.000261061366948591,0.000130530683474296,0.000415406891348929,4,0.00106034939749033,0.00212093772196491,0.00106046886098246,0.00337488520850204,4,0.000603993075971253,0.00120239784289174,0.00060119892144587,0.00191328328629596,3
"53",2019-01-07,2018-11-02,"R","TOWR",4,0.00251356847277872,0.000213131144007039,0.000106565572003519,0.000339139210893045,4,0.00281864312460006,0.000289863335798417,0.000144931667899208,0.000461237251024441,4,-0.00030507465182133,0.000226216785095253,0.000113108392547627,0.000359961385959774,4,-0.000148473518162854,0.000107912333299241,5.39561666496206e-05,0.000171712603201357,3
"54",2019-01-07,2018-11-02,"R","USHF",1,0.01145147589263,NA,NA,NA,1,0.00474249250113786,NA,NA,NA,1,0.00670898339149213,NA,NA,NA,1,0.00384108577169543,NA,NA,NA,3
"55",2019-01-07,2018-11-02,"R","WS09",4,0.0113429899777981,0.0109266076289074,0.00546330381445371,0.0173866710389506,3,0.00399630802052377,0.000120182934573506,6.93876496280131e-05,0.00029855096008287,3,0.00972057495822302,0.0121246195106853,0.00700015233831597,0.0301192245671173,3,0.00615068771640449,0.0080958760506355,0.00467415621716025,0.02011127100704,3
"56",2019-01-07,2018-11-02,"R","WS17",4,0.00882192842152726,0.00394433991836972,0.00197216995918486,0.00627632499999938,3,0.00420284106609008,0.000363480738430771,0.00020985570217825,0.000902936209830736,3,0.00481331082579719,0.00462625237845987,0.00267096805604295,0.0114922479974068,3,0.00280720830862154,0.00275551831890034,0.00159089924317406,0.00684508697139921,3
"57",2019-01-07,2018-11-02,"R","WS34",4,0.00266703526402617,0.000236245900696357,0.000118122950348178,0.000375919946904771,4,0.00370278264305184,0.00168656876371507,0.000843284381857534,0.00268370726534596,4,-0.00103574737902567,0.00189047364144409,0.000945236820722043,0.00300816542772498,4,-0.000440458982237707,0.000794704022619084,0.000397352011309542,0.0012645514402891,3
"58",2019-01-07,2018-11-02,"R","WS37",4,0.00419454032202678,0.000894330791190478,0.000447165395595239,0.0014230798610628,4,0.0024789949901875,0.000778085506530839,0.000389042753265419,0.00123810767272693,4,0.00171554533183927,0.000732120833370064,0.000366060416685032,0.00116496762058989,4,0.000945838896456868,0.000414773914028099,0.000207386957014049,0.000659997855113392,3
"59",2019-01-07,2018-11-02,"R","WS55",4,0.00279055272448943,0.00010177492949784,5.08874647489199e-05,0.000161946624175455,4,0.00286549379278643,0.000176568844919736,8.82844224598681e-05,0.000280960434071513,4,-7.49410682970079e-05,0.000227211990694148,0.000113605995347074,0.000361544980150374,4,-3.61500856234856e-05,0.000113297229144551,5.66486145722754e-05,0.000180281174144979,3
"60",2019-02-06,2018-12-05,"A","CWCR",4,0.0296409970563007,0.0132970732801474,0.00664853664007372,0.021158610865746,4,0.0133760148299539,0.00274525901681078,0.00137262950840539,0.00436831970754813,4,0.0162649822263469,0.0129456612923611,0.00647283064618057,0.0205994359746645,4,0.00941278080835756,0.00809700334185468,0.00404850167092734,0.0128841391845776,4
"61",2019-02-06,2018-12-05,"A","HNCR",4,0.0200347440275994,0.00402612731968101,0.0020130636598405,0.00640646700656031,4,0.0110231424956109,0.000191044912104345,9.55224560521724e-05,0.000303995087334861,4,0.0090116015319885,0.0038710580035997,0.00193552900179985,0.00615971712054739,4,0.00498447654484429,0.00226627008378192,0.00113313504189096,0.00360614142745339,4
"62",2019-02-06,2018-12-05,"A","LCCR",4,0.018882028023188,0.00616341738765081,0.0030817086938254,0.00980737244662533,4,0.00963948909502226,0.00105021539894642,0.000525107699473211,0.00167112705806455,4,0.00924253892816572,0.00544997343576746,0.00272498671788373,0.00867212391227625,4,0.00519984002154106,0.00315821882637321,0.00157910941318661,0.00502543091763444,4
"63",2019-02-06,2018-12-05,"A","TOWR",4,0.0113183977779587,0.00177191393508398,0.00088595696754199,0.00281951047799436,4,0.00928597989495998,0.00109060520843733,0.000545302604218667,0.00173539625805728,4,0.00203241788299868,0.00135148467260765,0.000675742336303826,0.00215051370149389,4,0.00105900840219306,0.000708489810159577,0.000354244905079788,0.00112736538933675,4
"64",2019-02-06,2018-12-05,"A","USHF",3,0.0242934584478167,0.00874627050030975,0.00504966162775912,0.0217269403869889,3,0.0146897481000207,0.00170706682223499,0.000985575489342051,0.00424058906959174,3,0.00960371034779602,0.0078090244794252,0.00450854238530452,0.0193986922013216,3,0.00531737356175145,0.00436306489289518,0.00251901669040484,0.0108384540392548,4
"65",2019-02-06,2018-12-05,"A","WS09",2,0.0306901477427497,0.00309195856890637,0.00218634487122155,0.0277801455576265,3,0.0156227063288509,0.00345244099516563,0.00199326773792018,0.00857633887368378,2,0.0138541200947243,0.000781774244391402,0.00055279786956615,0.00702396290842869,2,0.00763234421367201,0.000579146451006332,0.0004095183828067,0.00520342441516909,4
"66",2019-02-06,2018-12-05,"A","WS17",4,0.0274590444214279,0.00567744460646256,0.00283872230323128,0.00903408130564484,4,0.0100053172846142,0.000941425967800744,0.000470712983900372,0.00149801879646281,4,0.0174537271368137,0.00626674762597409,0.00313337381298704,0.00997179391421335,4,0.0102452143734884,0.00410692927207296,0.00205346463603648,0.00653504094398506,4
"67",2019-02-06,2018-12-05,"A","WS34",4,0.0228164500650965,0.00930176036629772,0.00465088018314886,0.0148011764551793,4,0.0127733619654036,0.00112823340505116,0.000564116702525578,0.00179527111570135,4,0.0100430880996929,0.0103638990482849,0.00518194952414243,0.0164912761172738,4,0.00576015165830128,0.00618446070986781,0.0030922303549339,0.00984085706814553,4
"68",2019-02-06,2018-12-05,"A","WS37",4,0.0180025947099971,0.0062954356143103,0.00314771780715515,0.0100174429054566,4,0.0109951295855168,0.00145154975370874,0.00072577487685437,0.00230973957531293,4,0.00700746512448029,0.00541236913158501,0.0027061845657925,0.00861228707282215,4,0.00386222742249845,0.00304184832909529,0.00152092416454765,0.00484025948808136,4
"69",2019-02-06,2018-12-05,"A","WS55",4,0.0126043216355503,0.00355549917043918,0.00177774958521959,0.00565759259920173,4,0.00993362025635369,0.000899784414609245,0.000449892207304622,0.00143175779291253,4,0.00267070137919658,0.00440728293362254,0.00220364146681127,0.0070129706442235,4,0.00149107676025903,0.00229644373504443,0.00114822186752221,0.00365415443994203,4
